3	0
17	0
20	0
21	0
24	0
30	0
33	0
38	0
60	0
68	0
69	0
70	0
72	0
73	0
75	0
76	0
89	0
94	0
97	0
102	0
105	0
111	0
121	0
129	0
131	0
132	0
141	0
145	0
147	0
149	0
157	0
158	0
160	0
161	0
175	0
177	0
183	0
186	0
188	0
191	0
193	0
196	0
203	0
204	0
208	0
209	0
211	0
212	0
213	0
219	0
223	0
225	0
227	0
234	0
238	0
244	0
246	0
249	0
264	0
274	0
284	0
286	0
295	0
298	0
307	0
308	0
312	0
314	0
320	0
321	0
324	0
326	0
337	0
346	0
349	0
350	0
355	0
359	0
363	0
364	0
369	0
371	0
372	0
376	0
391	0
401	0
402	0
407	0
423	0
427	0
431	0
433	0
437	0
438	0
439	0
442	0
443	0
446	0
448	0
451	0
452	0
454	0
458	0
464	0
471	0
472	0
480	0
486	0
487	0
488	0
493	0
495	0
499	0
501	0
504	0
505	0
511	0
514	0
515	0
518	0
522	0
528	0
533	0
537	0
543	0
545	0
550	0
552	0
558	0
560	0
562	0
565	0
569	0
574	0
575	0
581	0
590	0
591	0
592	0
608	0
616	0
618	0
620	0
625	0
626	0
627	0
630	0
640	0
642	0
651	0
657	0
658	0
663	0
670	0
675	0
676	0
679	0
683	0
685	0
686	0
690	0
691	0
695	0
696	0
700	0
705	0
706	0
712	0
718	0
722	0
725	0
728	0
730	0
731	0
740	0
742	0
745	0
747	0
749	0
750	0
752	0
753	0
757	0
762	0
767	0
769	0
771	0
773	0
774	0
775	0
799	0
801	0
804	0
807	0
808	0
815	0
818	0
819	0
823	0
824	0
827	0
833	0
835	0
843	0
846	0
847	0
853	0
855	0
858	0
859	0
865	0
866	0
872	0
882	0
884	0
885	0
886	0
893	0
895	0
897	0
898	0
900	0
901	0
903	0
905	0
913	0
915	0
918	0
931	0
936	0
939	0
944	0
948	0
950	0
953	0
957	0
958	0
960	0
967	0
972	0
975	0
981	0
983	0
984	0
987	0
995	0
996	0
997	0
999	0
1000	0
1002	0
1004	0
1006	0
1007	0
1009	0
1019	0
1021	0
1030	0
1037	0
1041	0
1042	0
1045	0
1047	0
1054	0
1061	0
1070	0
1075	0
1079	0
1081	0
1089	0
1094	0
1101	0
1103	0
1108	0
1109	0
1110	0
1116	0
1117	0
1121	0
1131	0
1133	0
1136	0
1153	0
1154	0
1155	0
1156	0
1160	0
1162	0
1166	0
1167	0
1168	0
1170	0
1174	0
1179	0
1184	0
1189	0
1190	0
1191	0
1192	0
1194	0
1197	0
1203	0
1204	0
1209	0
1211	0
1213	0
1217	0
1222	0
1237	0
1238	0
